,id,p_benchmark,incentive
58,13734.0,0.25717131636929647,1517.5142999999998
59,2098.0,0.1466499916081893,1353.3193999999999
60,88206.0,0.8631896664663687,1445.3569
61,47348.0,0.08832634461764934,304.0919
62,99644.0,0.6084313199393679,125.90729999999999
63,15153.0,0.2635751087989312,135.4792
64,106268.0,0.72977885886935,712.0020999999999
65,24984.0,0.8906849119970894,1169.9806999999998
66,14706.0,0.830086464258618,1516.7779999999998
67,18584.0,0.8153012929614878,621.4372
68,33068.0,0.32517939770120446,131.7977
69,100545.0,0.04998379961551569,28.7157
70,27817.0,0.6999289482802892,643.5262
71,1709.0,0.5260618866598492,211.3181
72,112916.0,0.5387927484485011,495.5299
73,36513.0,0.827819043536606,1608.8155
74,95846.0,0.8703963801929905,1290.7339
75,35075.0,0.876247055033339,1724.4145999999998
76,59178.0,0.6571407427395857,1831.9144
77,97387.0,0.1660917418613303,326.9172
78,77139.0,0.20542469859881574,349.0062
79,91327.0,0.4473842265649949,1773.0104
80,112035.0,0.7927125062257365,1316.5043999999998
81,65010.0,0.18694496120612872,1364.3638999999998
82,17878.0,0.8786437379203282,632.4816999999999
83,104971.0,0.5796197931656957,1636.7948999999999
84,48955.0,0.6513142064424762,1172.1896
85,12246.0,0.9098136868686927,551.4887
86,70365.0,0.7379412072684394,1658.8838999999998
87,109477.0,0.743581163089559,524.9819
88,104394.0,0.8570595738726892,1787.0001
89,1346.0,0.5725288916604813,1440.2028
90,51372.0,0.10025538792308977,1644.8942
91,30570.0,0.82452193691621,250.34199999999998
92,41589.0,0.8118470516596002,371.0952
93,9787.0,0.2038669045245135,419.691
94,12985.0,0.6241876855253844,26.5068
95,96486.0,0.882317011798732,1329.0214999999998
96,22977.0,0.20319773908399355,1359.9461
97,80738.0,0.6989802710225761,806.2484999999999
98,11896.0,0.7123752499114597,1565.3737999999998
99,44390.0,0.24352819039857287,982.9604999999999
100,61345.0,0.29777536592590914,1332.703
101,48187.0,0.18551524147940227,53.0136
102,89175.0,0.1570374425192504,0.0
103,75090.0,0.031044295877885018,507.3107
104,34325.0,0.059372266727946155,104.5546
105,41058.0,0.7119827302049825,1179.5526
106,77032.0,0.2939737417017233,1650.7846
107,23762.0,0.3892886479375134,1649.312
108,110026.0,0.8621182836253475,967.4982
109,53050.0,0.39551381603485936,1187.6518999999998
110,91570.0,0.5957573407880155,1753.8665999999998
111,30292.0,0.8102497873413819,1207.532
112,108223.0,0.36091975739708865,1417.3774999999998
113,81292.0,0.02838009097624345,1794.3630999999998
114,57961.0,0.7431522732662154,1839.2774
115,53991.0,0.637974688904504,1619.86
116,95618.0,0.14941079443978872,216.4722
117,8993.0,0.3949844690043774,1033.0289
118,62840.0,0.040092577846869204,10.3082
119,73540.0,0.9200052688906495,316.609
120,93050.0,0.4209734466854384,2.9452
121,105055.0,0.39669471223433495,463.1327
122,48149.0,0.33285085231365663,1801.7260999999999
123,99044.0,0.8828727900210076,117.07169999999999
124,48707.0,0.29380911117465214,1259.8093
125,104550.0,0.035233531271958,1544.7574
126,50499.0,0.8005561783156351,420.42729999999995
127,34195.0,0.812699623759492,12.5171
128,109229.0,0.6440456821178775,907.8579
129,85208.0,0.17397182497887462,172.2942
130,93190.0,0.563652849679666,1323.1310999999998
131,19122.0,0.3653988549212856,1131.6931
132,1580.0,0.6036736806171101,1632.3771
133,6534.0,0.8548449004407025,1122.8574999999998
134,13086.0,0.746544981471399,868.0976999999999
135,37959.0,0.4747878843099708,1773.7467
136,45621.0,0.09617966605342644,1455.6651
137,60114.0,0.8145589794432839,1004.3131999999999
138,64076.0,0.6326682712881861,11.7808
139,7360.0,0.6599102348341964,876.1969999999999
140,55233.0,0.09770147503480892,1130.9568
141,89504.0,0.1496772506393389,1197.2238
142,90760.0,0.7452504188756706,1015.3576999999999
143,75207.0,0.8178086607984236,895.3408
144,89907.0,0.5658446491180807,108.2361
145,51510.0,0.8324039321502149,662.67
146,74882.0,0.505427819546475,1155.2547
147,100718.0,0.8892072670938288,1535.1854999999998
148,70654.0,0.19509201561329453,1128.0115999999998
149,27227.0,0.024338870467550917,1558.0108
150,61999.0,0.4534331905873682,1557.2745
151,9175.0,0.733048686880763,465.34159999999997
152,65141.0,0.07869793284804603,1228.8846999999998
153,39388.0,0.0794395293967117,1567.5827
154,74907.0,0.42545527050458876,1373.9358
155,55050.0,0.027367397885108925,421.1636
156,60092.0,0.7577474555485464,399.81089999999995
157,71699.0,0.2015028410564647,865.8888
158,3960.0,0.9004719460027901,1080.1521
159,48928.0,0.8671682738325011,549.2798
160,83246.0,0.35815246610463003,650.1528999999999
161,83756.0,0.8071847172031926,340.1706
162,32127.0,0.6303381254206994,555.1702
163,67152.0,0.3784093414429723,910.8031
164,44477.0,0.7956499819678859,1215.6313
165,28761.0,0.379329034871089,1814.9795
166,57466.0,0.3733757735798185,1703.0619
167,16331.0,0.22443355212881594,284.2118
168,23330.0,0.8699573850930543,1325.34
169,78080.0,0.8126253810798549,1818.6609999999998
170,61778.0,0.38962971569400284,929.2105999999999
171,9560.0,0.8229284356761185,1319.4496
172,60414.0,0.8588449575495682,124.43469999999999
173,35952.0,0.1159197098855484,1722.2057
174,28189.0,0.5979982949199706,970.4433999999999
175,37100.0,0.3459761419503447,1296.6243
176,18509.0,0.19634040683747994,1635.3222999999998
177,22047.0,0.04431346407789936,354.8966
178,56887.0,0.2457887521254411,1540.3395999999998
179,32047.0,0.7998082519892129,803.3032999999999
180,550.0,0.27365778177055544,1617.6510999999998
181,47939.0,0.6988864882792004,1491.7438
182,80496.0,0.8061498344777829,794.4676999999999
183,96382.0,0.8546283952820417,902.7038
184,103264.0,0.12539042435237874,1706.0070999999998
185,100129.0,0.793622624657823,639.8447
186,8982.0,0.8086537870987396,990.3235
187,23729.0,0.7494057774887539,947.6180999999999
188,67357.0,0.44338623703577973,421.8999
189,83638.0,0.049076005705846,879.1422
190,112327.0,0.7982819787615874,1119.9123
191,33884.0,0.661483268891982,1078.6795
192,37715.0,0.8065142862690232,1789.2089999999998
193,60190.0,0.7375093259347806,1307.6688
194,1802.0,0.02976788156196399,1520.4595
195,91219.0,0.36817408773046595,642.7899
196,94680.0,0.20691160077485238,683.2864
197,71379.0,0.10133034578579093,1774.483
198,76835.0,0.6827918451891903,818.7656
199,14776.0,0.8158505585246638,295.9926
200,3461.0,0.37544543442961437,925.5291
201,44921.0,0.08267830572680591,1182.4977999999999
202,79474.0,0.02123714476104111,592.7215
203,15237.0,0.5792449909214707,1457.8739999999998
204,69815.0,0.44318698344795754,831.2827
205,88286.0,0.06158304179108304,845.2724
206,110334.0,0.6731927465862417,1750.9214
207,18205.0,0.04472855867631728,494.05729999999994
208,54396.0,0.5986577085538501,1822.3425
209,48227.0,0.8782488484043733,1327.5489
210,109749.0,0.869401335654502,799.6217999999999
211,7641.0,0.7673316523022297,933.6283999999999
212,85739.0,0.18117460031632487,1363.6275999999998
213,85842.0,0.7037579541706245,781.2143
214,21348.0,0.676163468850355,450.6156
215,108857.0,0.07037173426750121,1674.3462
216,79980.0,0.135135993074199,871.7792
217,31479.0,0.07127004519742774,300.4104
218,88378.0,0.3923623503176729,197.3284
219,111651.0,0.8379849968296772,1367.3091
220,78696.0,0.7072634634917638,1301.0421
221,71228.0,0.2732039186761104,1043.3371
222,108975.0,0.2900802648943432,767.9608999999999
223,49861.0,0.8530322464471557,721.574
224,68606.0,0.6168295385508471,828.3375
225,69291.0,0.17456696363863775,849.6902
226,71310.0,0.23109793372321152,920.375
227,25751.0,0.06924866228885801,536.7627
228,79317.0,0.22855565921604665,129.5888
229,7215.0,0.36278734037527716,1189.8608
230,10542.0,0.825686389248269,51.541
231,31079.0,0.49473024917739816,1480.6993
232,54287.0,0.4526953541434941,526.4544999999999
233,39317.0,0.8968519456544823,613.3379
234,17305.0,0.5611636991089551,491.11209999999994
235,101862.0,0.44829999530848225,39.0239
236,56741.0,0.441801372282807,1438.7302
237,83570.0,0.43355583907324374,1432.8398
238,22065.0,0.21364413274353744,36.815
239,93697.0,0.8011869851569777,934.3647
240,22937.0,0.8098667044923886,1825.2876999999999
241,72961.0,0.11548428038775864,32.3972
242,102861.0,0.8227042623746035,248.13309999999998
243,77198.0,0.5508470336753709,564.0057999999999
244,1714.0,0.33822679075383605,1102.2411
245,78279.0,0.8513314804055053,1291.4702
246,17695.0,0.7994362225878402,345.3247
247,46812.0,0.8060693501833409,1253.1825999999999
248,76936.0,0.7376596603458522,1683.1817999999998
249,72279.0,0.6961357303077441,82.4656
250,108188.0,0.7566022872043253,1719.9968
251,61681.0,0.2014728704573593,301.883
252,90264.0,0.030512767464174955,1021.9843999999999
253,87635.0,0.5285360042704925,136.9518
254,99030.0,0.8432490843648459,1222.2579999999998
255,20134.0,0.7384099714302195,1588.9353999999998
256,81028.0,0.907598601321293,703.9028
257,88789.0,0.5726249520617035,1477.0177999999999
258,8196.0,0.08806226377078295,996.9502
259,73866.0,0.7023966630432198,983.6967999999999
260,97039.0,0.8303193836037823,1174.3985
261,83844.0,0.13566256685382894,208.3729
262,102297.0,0.7571588853577836,1827.4966
263,64203.0,0.6205136998158147,1324.6037
264,96943.0,0.13853079423759596,1240.6654999999998
265,88329.0,0.6228683868887688,1080.8883999999998
266,8209.0,0.05889415104140022,620.7008999999999
267,104746.0,0.3402892371813581,669.2967
268,113148.0,0.797509268607747,795.9403
269,5214.0,0.6049873732842794,700.9576
270,58571.0,0.8536601905329763,290.83849999999995
271,46299.0,0.740171655713717,1601.4524999999999
272,79249.0,0.3574804329761808,543.3894
273,58247.0,0.821180986589866,56.6951
274,60614.0,0.3948134480026896,986.6419999999999
275,110570.0,0.3971995991822763,1041.8645
276,47685.0,0.9056798195544764,1686.127
277,10003.0,0.7995778928353556,921.8475999999999
278,31036.0,0.7430000898450648,1461.5555
279,60243.0,0.8786174313802662,548.5435
280,83951.0,0.3467527422873927,1289.2613
281,63005.0,0.903641142933689,1283.3709
282,67400.0,0.8124896631363555,971.1796999999999
283,93077.0,0.2744188877431031,653.0980999999999
284,91026.0,0.5338490618038646,119.28059999999999
285,83995.0,0.33970986118157787,1100.0321999999999
286,90336.0,0.7973933640545273,1102.9774
287,92673.0,0.7386250066505501,499.21139999999997
288,81007.0,0.40582170212593444,1181.7614999999998
289,109748.0,0.29848537545432696,1420.3227
290,64853.0,0.7345603330999305,1144.9465
291,109848.0,0.7436232922315885,1238.4566
292,20245.0,0.30422418479523594,1025.6659
293,92133.0,0.7225297086634354,1116.9670999999998
294,35554.0,0.2669689152641439,201.7462
295,53659.0,0.44262112802297016,1449.0384
296,93492.0,0.6111635716943037,1564.6374999999998
297,20664.0,0.2622429166976358,1053.6453
298,77753.0,0.3386992412126789,558.8516999999999
299,70925.0,0.5379598522281593,335.7528
300,36934.0,0.621795143754531,487.43059999999997
301,17408.0,0.095477225531742,517.6188999999999
302,90916.0,0.4331523980899851,1141.2649999999999
303,108392.0,0.6371317212082299,733.3548
304,6333.0,0.028881239349321096,783.4232
305,70861.0,0.047975231557091894,544.1256999999999
306,79552.0,0.755893001423127,1597.771
307,28721.0,0.041810433603203995,1103.7137
308,113424.0,0.0821099772866794,481.54019999999997
309,62219.0,0.5546093204424125,584.6222
310,96939.0,0.4984440298567327,521.3004
311,96896.0,0.1590286543875572,1471.8636999999999
312,68255.0,0.06364282233389901,362.2596
313,73518.0,0.1221297609603146,602.2934
314,28146.0,0.4170991774423979,1320.1859
315,52057.0,0.03997877538195213,1223.7305999999999
316,46099.0,0.25792093980770037,1093.4054999999998
317,67779.0,0.039665330125909795,790.0499
318,57226.0,0.8490417470525764,746.6081999999999
319,88991.0,0.10561711213998216,1.4726
320,35250.0,0.4329925518543948,1689.0721999999998
321,56053.0,0.4272409648113106,1542.5484999999999
322,47987.0,0.7830304267058328,231.93449999999999
323,11879.0,0.7292836654996003,546.3345999999999
324,98060.0,0.19187510955084103,1368.0454
325,2798.0,0.6189398290434387,1359.2097999999999
326,48939.0,0.5692112417064525,401.2835
327,20872.0,0.8787422967358482,937.3099
328,9905.0,0.16122551280200664,145.0511
329,96074.0,0.03817470125212787,1143.4739
330,8615.0,0.6313682307154755,73.63
331,55211.0,0.03981256194340849,1613.2332999999999
332,78215.0,0.36022537563801516,1558.7470999999998
333,883.0,0.6880435342684725,24.2979
334,65725.0,0.45706062449805385,1328.2851999999998
335,56983.0,0.31707458714529185,83.2019
336,35022.0,0.8731444352825979,298.9378
337,38251.0,0.38309170242377694,1209.0046
338,86942.0,0.8351851151746783,1166.2992
339,70618.0,0.3462950384569034,848.9539
340,53803.0,0.20154324251616706,1159.6725
341,14798.0,0.21063994250498583,1044.0734
342,38509.0,0.4763113083762293,1661.8291
343,95130.0,0.8279813395769241,381.4034
344,105793.0,0.7570342231324827,1010.9399
345,84752.0,0.5185426462772108,834.2279
346,106722.0,0.3352445710152701,1071.3165
347,63402.0,0.770020960050579,1407.8056
348,25171.0,0.3515357311288117,431.4718
349,12535.0,0.6724064575285729,1163.3539999999998
350,112394.0,0.38659686106633195,748.8171
351,37532.0,0.5109728452249641,396.86569999999995
352,36081.0,0.21904039314663826,878.4059
353,99389.0,0.832690514446405,852.6353999999999
354,61508.0,0.8098841076975587,874.7244
355,76503.0,0.3137327752216728,1389.3980999999999
356,73493.0,0.32813880884590935,1582.3086999999998
357,35910.0,0.11957083589365007,190.7017
358,45796.0,0.8206487849534642,561.0606
359,82556.0,0.6968601109116382,854.8443
360,45824.0,0.839273811445926,599.3481999999999
361,1373.0,0.8865644208088013,371.8315
362,76744.0,0.023924280110829352,1525.6136
363,107759.0,0.23590340514370664,1270.1174999999998
364,52303.0,0.06400332050786862,1778.9008
365,90291.0,0.4686285746629306,177.4483
366,98738.0,0.7298930280383047,785.6320999999999
367,30613.0,0.8561696895158232,1527.8225
368,79644.0,0.4676070552418081,1595.5620999999999
369,93872.0,0.4043838912108101,675.1871
370,7403.0,0.19297168910749615,612.6016
371,29053.0,0.3875421547918679,430.7355
372,56824.0,0.5103177456980028,1167.7718
373,13385.0,0.9082586729563463,102.3457
374,76987.0,0.507915418760104,1584.5176
375,110806.0,0.1159639441303182,1255.3915
376,54696.0,0.3051468384953885,140.6333
377,88144.0,0.7380714832977944,1408.5419
378,79845.0,0.8396391200430219,999.8953999999999
379,13959.0,0.9004358074414084,1454.9288
380,46466.0,0.8230080791551527,48.5958
381,106485.0,0.5994365298955198,1239.9292
382,76163.0,0.8249428582552902,1502.7883
383,54583.0,0.45845121040433545,1105.9225999999999
384,24062.0,0.23525707986511646,202.4825
385,95834.0,0.13680468203343848,1320.9222
386,74081.0,0.5112369147205462,1430.6308999999999
387,43716.0,0.552592476391291,648.6803
388,14347.0,0.2738284136928403,1657.4113
389,67054.0,0.06747343162503107,143.5785
390,79001.0,0.6193543821442055,851.8991
391,24567.0,0.7827724377557169,1047.7549
392,42855.0,0.6870490277154928,86.1471
393,104872.0,0.8752601110746137,861.471
394,81872.0,0.2859567360320449,485.22169999999994
395,110824.0,0.4135024485660193,887.9777999999999
396,83744.0,0.38732544893910076,1135.3745999999999
397,22117.0,0.9084665455455208,834.9641999999999
398,74661.0,0.5030596817118889,1372.4632
399,77958.0,0.42956472499790865,1150.1006
400,77758.0,0.33400647549956763,1491.0075
401,72485.0,0.3470055264002192,1606.6065999999998
402,109970.0,0.8733424692217597,432.20809999999994
403,31049.0,0.23076851392186531,943.2003
404,5244.0,0.8682679797785527,1717.0515999999998
405,79243.0,0.18868639128617876,780.478
406,51733.0,0.2457891548647292,1819.3972999999999
407,66080.0,0.8171670593548199,1562.4286
408,76753.0,0.4910889164407132,284.94809999999995
409,88345.0,0.07914911751329565,1494.6889999999999
410,46518.0,0.2946144447848088,1669.1921
411,22180.0,0.6266129211721412,1676.5550999999998
412,15595.0,0.45305440716309436,1021.2480999999999
413,68969.0,0.42820331228896813,1315.7681
414,18723.0,0.2058891991967124,276.8488
415,64393.0,0.3788006292426093,1732.5139
416,67824.0,0.4262812209607705,1708.216
417,78402.0,0.5230230905520183,1781.1097
418,54943.0,0.7507541377237654,252.55089999999998
419,51198.0,0.8436538305621774,1360.6824
420,39491.0,0.8046174267140564,152.4141
421,102881.0,0.45122220944771435,742.9267
422,90926.0,0.19158938408016787,1331.9667
423,71330.0,0.7344920062370872,263.5954
424,75783.0,0.8619884822360222,214.9996
425,26922.0,0.864671178346822,1200.9053
426,52808.0,0.692510786125398,791.5224999999999
427,109313.0,0.29356308691844896,711.2657999999999
428,51378.0,0.4091280956566969,1152.3094999999998
429,26440.0,0.5778671064257676,180.3935
430,24149.0,0.11853014078610319,1358.4734999999998
431,87.0,0.24718213227750302,971.9159999999999
432,50959.0,0.11709583326181391,863.6799
433,18549.0,0.6075948369630799,1526.3499
434,60732.0,0.7054585508321757,410.8554
435,70047.0,0.8799455966213291,760.5979
436,51597.0,0.6919853717839703,1339.3297
437,4185.0,0.5456623857554013,390.97529999999995
438,53385.0,0.3561740235676339,1047.0185999999999
439,54258.0,0.7973697643368881,1178.8163
440,81239.0,0.8346566846951109,974.8611999999999
441,65872.0,0.8066424029626476,637.6358
442,71088.0,0.5562085375766117,429.26289999999995
443,39842.0,0.40605606974107195,550.7524
444,38214.0,0.5278070146530844,860.7347
445,51602.0,0.08109963761841953,1739.1406
446,67915.0,0.5605890006772676,1678.0276999999999
447,42597.0,0.9127589991072064,741.4540999999999
448,23379.0,0.7286477172914736,139.897
449,95275.0,0.10560718487421798,1760.4932999999999
450,76605.0,0.08621475178538494,835.7004999999999
451,99928.0,0.3240357259076908,1797.3083
452,65869.0,0.1466644986157371,424.8451
453,55430.0,0.23974794015349926,1440.9390999999998
454,28467.0,0.04053366678515956,1784.0548999999999
455,73371.0,0.8877179341055491,1816.4521
456,2295.0,0.8687333869083982,189.9654
457,42263.0,0.09846998761881035,1666.9832
458,75442.0,0.24869779558746385,699.4849999999999
459,21007.0,0.2726605865611964,961.6078
460,48747.0,0.3787864660543304,176.712
461,72142.0,0.41628820632791685,1192.0697
462,83729.0,0.346635657683382,745.8719
463,24813.0,0.6022999222784223,1733.2502
464,106739.0,0.24214495912333775,824.656
465,73823.0,0.9005559428234591,1714.1064
466,38511.0,0.12811273112427385,76.5752
467,90579.0,0.8030683290184044,1229.6209999999999
468,61705.0,0.8793571247578407,65.5307
469,113718.0,0.06098700091074597,907.1216
470,22796.0,0.6984862241823226,449.87929999999994
471,113416.0,0.5260493116506245,538.9716
472,22200.0,0.13310897242139502,957.9263
473,59240.0,0.6909659214309566,329.8624
474,35679.0,0.8642633159535529,164.9312
475,84318.0,0.5380926835064249,1007.2583999999999
476,91492.0,0.434860907809699,1250.2374
477,84677.0,0.1417873474507632,273.16729999999995
478,106034.0,0.473030957096525,1809.0891
479,104273.0,0.7788398534094001,1234.7750999999998
480,24083.0,0.8710998789770645,361.52329999999995
481,87651.0,0.7944858294654966,650.8892
482,93128.0,0.7738705562593586,31.660899999999998
483,106238.0,0.07288490599577355,375.513
484,22207.0,0.5377389295405641,1802.4624
485,107657.0,0.7770421205248803,1210.4771999999998
486,45451.0,0.24553014929699785,1644.1579
487,98373.0,0.04082872860915941,745.1356
488,107448.0,0.7983403540336272,591.2488999999999
489,20037.0,0.048180177924916245,532.3448999999999
490,3059.0,0.8542051082850849,510.2559
491,45623.0,0.6780524895440775,698.7487
492,51840.0,0.42261900620593557,829.0737999999999
493,13567.0,0.775211045712972,1400.4425999999999
494,76977.0,0.4983610323541985,1745.7673
495,100614.0,0.19497680743422036,58.903999999999996
496,10379.0,0.794625604061223,240.77009999999999
497,7234.0,0.8562285362523451,1719.2604999999999
498,79184.0,0.9021156595727426,1326.0763
499,74740.0,0.25249653147332696,461.66009999999994
500,41628.0,0.9158384578829304,1838.5411
501,68857.0,0.04874641028248375,1591.1443
502,109138.0,0.6516752946874452,235.61599999999999
503,71838.0,0.8543502168530572,1426.9494
504,87088.0,0.09897873617211722,720.8376999999999
505,67279.0,0.7046095749477019,755.4438
506,98208.0,0.15873733904949985,513.9374
507,25508.0,0.7961531840556076,784.8958
508,112440.0,0.42056748383391596,996.2139
509,98477.0,0.08459656375895258,1091.1966
510,103807.0,0.45989821612235426,634.6905999999999
511,37732.0,0.13393367200224596,840.1183
512,88233.0,0.06825118130093774,930.6831999999999
513,55669.0,0.15859422271161527,1041.1281999999999
514,50940.0,0.7083407199450296,1581.5724
515,63749.0,0.8890619470831725,1055.8542
516,23468.0,0.5439146001134978,1673.6099
517,61973.0,0.1062433350021651,1484.3808
518,14685.0,0.8428790394678705,332.8076
519,31229.0,0.41347461333901414,1391.607
520,45699.0,0.8811719603206826,96.4553
521,108564.0,0.22559841039653172,1370.2542999999998
522,100488.0,0.8824525719025489,729.6732999999999
523,57808.0,0.4365801186976788,1467.4459
524,111865.0,0.2130946944387915,1583.0449999999998
525,92456.0,0.899081203626437,590.5126
526,52487.0,0.8209664872150144,786.3684
527,48248.0,0.03797357692097304,1597.0347
528,82598.0,0.6236114849926334,1145.6828
529,75929.0,0.12337882781702258,30.188299999999998
530,67891.0,0.028740492085159705,633.9543
531,17963.0,0.4143115811513656,575.0503
532,112896.0,0.214502818282038,1066.8987
533,101410.0,0.676669585845862,1109.6041
534,15656.0,0.06742519476765158,1738.4043
535,110415.0,0.35138326951509513,1812.0342999999998
536,20350.0,0.4935649251917407,1747.9761999999998
537,42921.0,0.8030612710594461,199.5373
538,11776.0,0.8012719873857026,1599.2435999999998
539,84092.0,0.24627232942450672,1086.0425
540,53089.0,0.5135093002052667,130.3251
541,84846.0,0.8952521762455132,795.204
542,82669.0,0.1288168452530971,980.7515999999999
543,71790.0,0.07987968022977848,932.8920999999999
544,27557.0,0.3556024641344477,83.9382
545,49357.0,0.40150899201507906,1478.4904
546,1441.0,0.04742707762287358,264.33169999999996
547,2991.0,0.4649009094955762,1574.2094
548,88260.0,0.39352896627395223,1373.1995
549,15882.0,0.5470716497531141,75.1026
550,13299.0,0.467918595310233,280.5303
551,98040.0,0.1308254415849499,173.7668
552,106919.0,0.27253564957032617,952.0359
553,84786.0,0.7554402726695967,1703.7982
554,55950.0,0.16791048607915174,501.4203
555,73422.0,0.6628987930240741,1549.1752
556,86580.0,0.030000173063572565,918.9024
557,89215.0,0.8494278538440729,148.7326
558,46808.0,0.04669962732131194,1234.0387999999998
559,112058.0,0.27851266996527274,739.9815
560,57026.0,0.11623327176390001,1088.9877
561,48194.0,0.024275870434223308,586.8311
562,89535.0,0.8814905966783367,454.2971
563,25729.0,0.24970045291723883,393.92049999999995
564,12821.0,0.6159369415999865,792.2588
565,84832.0,0.7638122949083119,128.1162
566,70322.0,0.8286148450644713,1666.2468999999999
567,23847.0,0.7995333966964959,1614.7059
568,24199.0,0.22214513755320198,899.7585999999999
569,101466.0,0.46511816394997896,887.2415
570,5330.0,0.0350124924009609,406.4376
571,10566.0,0.32632301574720957,577.2592
572,11229.0,0.20971386135966066,220.1537
573,61732.0,0.11242517268884948,1785.5275
574,76837.0,0.3920563347311858,574.314
575,73333.0,0.19764761681853873,38.2876
576,12147.0,0.8844463959791612,1425.4768
577,69975.0,0.8637247181531758,1693.4899999999998
578,82393.0,0.8010297226917472,1652.2572
579,27560.0,0.5932260978141418,784.1595
580,53125.0,0.7962462211015258,1640.4764
581,58750.0,0.07456419295883182,335.01649999999995
582,104961.0,0.3296664005986841,428.5266
583,82895.0,0.45669903978798165,1180.2889
584,79153.0,0.6882160957887308,1431.3672
585,67543.0,0.3835500325674253,1185.443
586,108144.0,0.20756366070455154,1533.7129
587,77822.0,0.059420651293392926,1630.1681999999998
588,7636.0,0.8878782102919178,1686.8633
589,95144.0,0.040593511865174764,547.8072
590,18637.0,0.8708126366679153,377.7219
591,105820.0,0.38838474888472135,217.2085
592,80467.0,0.2639739107780772,1284.1072
593,38356.0,0.19789082040396483,427.7903
594,54314.0,0.8201751646684452,944.6728999999999
595,30637.0,0.8556339480575627,704.6391
596,15042.0,0.7760260863217685,722.3103
597,44279.0,0.7471415491254203,157.5682
598,58591.0,0.8038085441764565,80.2567
599,90390.0,0.05109735299295885,125.17099999999999
600,59999.0,0.5491887383486234,1460.0828999999999
601,99228.0,0.21074599310815764,1095.6144
602,11320.0,0.9024651134343461,1177.3437
603,40192.0,0.424591079349216,373.30409999999995
604,89863.0,0.24979751506880893,1343.7475
605,76358.0,0.09922048154882931,588.3036999999999
606,92387.0,0.8681719259527574,359.3144
607,60613.0,0.7911250107975921,867.3614
608,87388.0,0.7491742215717632,953.5084999999999
609,39496.0,0.7829549225512376,266.5406
610,51902.0,0.635707613620625,108.9724
611,32634.0,0.6889180142127542,1006.5220999999999
612,52849.0,0.3939840807311388,1097.8233
613,95391.0,0.7938624209009237,1569.7916
614,25332.0,0.8727667291996906,93.5101
615,100691.0,0.4331816840781459,1368.7817
616,96143.0,0.2954677591893796,935.1009999999999
617,86679.0,0.8184263162319239,1401.9152
618,87053.0,0.3812142382190884,360.787
619,29162.0,0.67316736748148,1482.9081999999999
620,53946.0,0.6349026849888568,1536.6580999999999
621,106615.0,0.35547962869340555,1147.8917
622,110731.0,0.400600337399602,1616.1785
623,451.0,0.3481141282416193,1314.2955
624,26705.0,0.11979869597334905,991.7960999999999
625,69203.0,0.33280661016800256,604.5023
